id,bio
295870,Craftsman of bits and bytes.
8041643,"@blend ml engineer | UCLA CS 2019
"
12631271,I am interested in theoretical magic and numerical methods of numerology
25536976,Data Scientist
7924043,0=1 is true
16499191,IT?????????????????????????????????~
20392978,"Founder Of ParholikhoCS.
Android Kotlin Developer, 
PHP Developer.
"
19295002,.Net Developer
3127950,Android
16713005,Believe
5463646,"Do better.
Be warmer."
8129788,"I'm currently a Computer Science undergraduate at the University of S??o Paulo (USP). Interested in programming (Python and C mainly), open sourcing and Linux."
18530421,Homo homini lupus est
27921423,"Aspiring web-developer taking a Bootcamp at Awesome Inc U in Lexington, KY."
531749,CTO @jetpulp 
5065616,"JavaScript Developer at @gfnork 
Backend Developer at @WalktheChat "
5153062,Software Engineer
4929439,"?????????????????????????????????????????????
????????????????????????????????????????????????????????????"
17978637,Tech enthusiastic.iOS Lover.I am the person who love to think out of the box  to deal with real-life problems. Never ending desire to learn and develop.
17712306,"Specialization in Artificial Intelligence. Startup Founder & Entrepreneur. 

"
6329144,Android developer at Fretebras
7120471,Analista de Sistemas na @QueimaDiaria. React e React Native Developer.
19597174,"Yale College'19 Applied Mathematics major. Used Python and Machine Learning at CERN ('16) & SQL, R & Tableau at the DNC ('17). "
12883558,Java developer
9353644,Computer Science graduate and a full time JAVA EE Noob
362340,A normal ish designer and illustrator
18486930,React & React-Native Developer
25549847,I'm a CS student and Android Developer. You can find my latest Blog Post which is the Journey of becoming Android Developer is https://medium.com/series/7bb841f
24804986,?????????????????????????????????
6987512,"Product guy, tech entrepreneur, and nonprofit founder."
29952796,Web Lover
29905312,CHINA.IT.
9327416,Security
19226418,1999-2006???????????????????????????????????????????????????09???????????????????????????ACM????????????????????????????????????????????????????????????????????????ACM??????????????????????????????ACM?????????????????????????????????2010???????????????????????????????????????????????????2???????????????2???????????????3??????????????????7???????????????12??????~~
12328020,shishirmax.wordpress.com
28901454,"Full Stack Software Engineer specializing in Javascript, React Python, HTML & CSS. "
33001898,Nothing to eat???
5902418,Talk is cheap. Show me the code.
17936895,Believe in hardworking & positive thinking
4477755,??????10??????C#???Asp.net?????????
1398757,"Code vigilante, TDD sympathizer.
Programmer by day, musician by night.
https://soundcloud.com/lucaciandrei"
26647585,"like play Hero League,single dog???Well, yes, that's me?????????"
74485,SRE / Sr. Software Engineer. Lover of automation.
4247379,Program or be Programmed
13831457,Third year student. Bachelor in Information Systems Managemen @ usn.no
6949944,"Some birds aren't meant to be caged, that's all. Their feathers are just too bright."
23204928, codes from the future
17751200,"Comp. Sci. Student @ University of Lincoln (UK)

The greatest failure is the one in which you didn't try"
16397283,I'm a Junior studying Computer Science at Brown University! ????????
19829513,All things in their being are good for something. 
9322451,Designer | Blogger | Developer | Visual Artisan
12084508,"I am a software architect with more than 13 years experience with Java. I have worked on many international projects using Core Java, Java EE, Spring. "
26448234,Ph.D. Student in Cognition and Neuroscience
5777945,dream and make it    no language yes dream :)
18131066,Android Developer
5446294,Entrepreneur / Software developer / Angel investor
32147165,Machine Learning Engineer at Flex A.I.
10476906,"""We are just an advanced breed of monkeys on a minor planet of a very average star. But we can understand the Universe. That makes us something very special."""
20963667,"Web Developer..wants to learn new things..????????????????
Know php,html,css,javascript,c,c++.."
27016137,Fake it till I make it.
8692331,Senior Front End | Angular Developer | JavaScripter
18277441,QA Engineer working for an IoT start-up in Boston.
346009,CTO @ Uvinum ?? Father of @soclajulia & @soclabril ?? I'd like to travel more and improve my guitar skills...
12647457,Robotics | Computer Vision Enthusiast
17158307,Front End Developer
13048705,"Frontend developer, a wannabe violinist and I don't know any secret society"
3148017,"I lean against the fruit stone, sleep alone."
30797282,"Don???t give up when you are able to fly,to dream and to love."
9473554,Frontend engineer and hydrogen balloon enthusiast.
4099495,Computational Proteomics
1090897,application developer
5013052,Python Web Developer
24755567,"KBTU student 
??? In love with coffee ?????? and cookies ????"
10083870,"Love Geek, Love Code."
22372702,Full Stack Developer experienced in JavaScript with a focus in React and React Native. 
765933,???????????????MMXVIII
6376958,"Dev Ruby / Rails
Working for OCTO Technology"
9024080,Milan fan. Programmer.
3115504,"Senior Software Engineer- developing applications using Laravel, Symfony, Drupal8, Express, React, Angular and interested in Django and Spring."
7263138,Frontend Developer based in Berlin. Startup lover.  
2963309,Everybody has a plan until they get punched in the face.
18382503,https://play.google.com/store/apps/dev?id=9176605091546815752
10424478,"C# and Python Developer.
Worked at RadiaBeam for the last 5 years."
5377863,????????????
124019,"Everything I didn't make up myself I copied from someone. I love people who share.
Twitter: https://github.com/lythix"
667455,I don't ever commit here; check me out on https://git.drk.sc/dijit
9825036,Javascript Fullstack Developer. React fan
19911661,"A motivated computer engineering student at ESI 
& Intern at ELCS Research"
8371249,Software Engineer - Android
2187563,rd
6706246,Graphic Designer and self-taught Web Developer from CDMX
26649915,PHP Developer
10818260,"Permanently looking for challenges by acquiring new knowledge, playing with new technologies, and trying to improve myself, with a DevOps oriented mindset."
1792095,????????????????????? ???????????????
10851061,I studied in Bordeaux CSI master. I am an engineer in cyber security.
9289704,"Hi, I'm Nick. Pleased to meet you."
31843561,"like movie, music, food and travelling"
10993932,I'm interested in learning core topics in CS and Math that's essential in devising practical applications useful to society.
609858,Senior programmer at @desertnet. Co-organizing @tucsonjs.
4305955,??\_(???)_/??
23310284,I'm an Informatics student at CEFET-MG.
16158547,Chief Evangelist & Brand Ambassador at TotallyChefs.com
18046598,"Nice to meet you!  
I'm now a M.S student.
If you have any questions, feel free to contact me.
"
10951699,"Master @ University of Chinese Academy of Sciences; 

Silver Medal @ ACM/ICPC Regional in Beijing 2017; 

yunfanlu@foxmail.com; 

yunfanlu@njust.edu.cn"
10814032,Dev to http://www.chaoscity.com.br/
20169958,"?????????,??????????????????????????????????????????????????????????????????"
26193071,"Software engineer specializing in JavaScript (ES6), React/Redux, & Node.js."
6042150,Software Engineer
8461282,Working as a software developer in Germany since 2014.
5656174,@manomano
22675314,Introvert + programmer. 
20728015,"CS Undergrad. BITS Pilani |
Trickling down the abstractions |
GSoC '18 at Debian"
11955967,"moving fast and breaking things.
Android/React-Native Developer"
25261058,NUS Computer Science
34819442,I am a coder and I contribute to open_source projects.I am into python(pygame) and also a photo designer.
10055792,Accepting data mining work.
15856196,Roger that.
734968,Founder & Chief Consultant at Alvyl Consulting | Curious if your product idea works in reality? Talk to me!
13402649,Android Developer
26191851,"21 years old. Developer @DarienT. Majoring in Computer Engineering (Universidad Sim??n Bol??var, Caracas). "
8232941,"Undergrad student . Learning programming . 
C, C++, Python <3"
23201741,Passionate Sitecore MVP & Sitecore Certified Developer based out of the great Southwest.  I currently work for Layer One Media as a Sr. Sitecore Architect.
22283479,"Skilled in Graphic Design, Digital Marketing, and Front-End Web Development. Always interested in learning about new tools and tips! ???? "
12963170,????????????????????????????????????????????????---?????????
25627451,??????????????????????????????
21278781,Machine Learning Practitioner
14827881,University of Michigan School of Information '18 and SI 106 Instructional Aide
21001179,"I am a JAVA developer in Kelowna, BC, Canada. Hope to make the world better with my skills."
23567849,You can do it! No can no BB!
5698045,Eldorado
2339237,Code
15813832,Student at National College of Ireland seeking graduate role commencing June 2018. 
323683,Luchando por la educaci??n aunque nunca fui buen estudiante. Trabajo en proyectos como Morichal y otros. 
18034146,I am a student studying computer science in Trinity College Dublin. I enjoy every aspect of technology and enjoy making many projects.
2404642,"I???m a full stack web developer with over 8+ years of experience, I???ve done everything from the most basic CSS to setting up production servers."
13443193,"Simple, Young & Naive"
16683472,"Python Lover,
Machine Learning and Deep Learning Enthusiast"
9980498,React Developer
22555879,fa fa fa fa fa fa fa fa far better..
11705665,Just a simple person who loves programming.
5810285,"Data Scientist, Engineer, Earth Scientist, Researcher, Geostatistician."
4941611,http://karansaxena.ml/
20093610,Analista de Sistemas - Full Stack
18548016,Statistics masters student @ VUW
7549,"Works at one of those Software Companies, Likes Linux/C/Python/Go/Vim and Sarcasm"
21315105,Contact number : 08860057033
10976548,"I am a student of the Department of Computer Science,  University of Ibadan."
7936962,just young man that didn't stop to learn.
2550639,#Developer #DevOps #Entrepreneur
2220087,Software Engineer
6889054,Engineer for @verypossible. Formerly @SpireTeam.
8775041,"Contributor @GNOME.
"
1406687,"Software Engineer | Student
twitter.com/ognjengt"
27306185,I am a passionate individual keen on new technology and learning new things with a strong ambition to excel in every endeavor I may take.
18531193,"Hi! I'm Ivan, software engineer & scientist. I am building concrete solutions that can help us make our world a better place. Currently I work as IT Consultant."
